"Index Name","Date","Open","High","Low","Close"
"NIFTY CONSUMER DURABLES","18 Jul 2023","27367.85","27388.60","27158.75","27223.10"
"NIFTY CONSUMER DURABLES","17 Jul 2023","27275.95","27329.35","27162.50","27239.35"
"NIFTY CONSUMER DURABLES","14 Jul 2023","27266.10","27299.55","27064.80","27179.65"
"NIFTY CONSUMER DURABLES","13 Jul 2023","27514.30","27517.05","27128.10","27161.60"
"NIFTY CONSUMER DURABLES","12 Jul 2023","27621.70","27674.10","27336.20","27399.80"
"NIFTY CONSUMER DURABLES","11 Jul 2023","27202.25","27490.60","27160.55","27449.00"
"NIFTY CONSUMER DURABLES","10 Jul 2023","27387.10","27412.40","27046.20","27095.40"
"NIFTY CONSUMER DURABLES","07 Jul 2023","27450.40","27656.35","27266.95","27314.25"
"NIFTY CONSUMER DURABLES","06 Jul 2023","27230.50","27387.15","27136.20","27365.10"
"NIFTY CONSUMER DURABLES","05 Jul 2023","27098.70","27253.75","26982.10","27186.55"
"NIFTY CONSUMER DURABLES","04 Jul 2023","27140.15","27259.65","27031.70","27090.70"
"NIFTY CONSUMER DURABLES","03 Jul 2023","27249.00","27384.00","27017.30","27071.20"
"NIFTY CONSUMER DURABLES","30 Jun 2023","27136.25","27283.70","27067.65","27130.05"
"NIFTY CONSUMER DURABLES","28 Jun 2023","27055.55","27149.55","26987.65","27024.50"
"NIFTY CONSUMER DURABLES","27 Jun 2023","26963.60","27003.20","26856.40","26915.35"
"NIFTY CONSUMER DURABLES","26 Jun 2023","26662.95","26954.65","26662.55","26903.80"
"NIFTY CONSUMER DURABLES","23 Jun 2023","27088.55","27147.90","26634.05","26663.25"
"NIFTY CONSUMER DURABLES","22 Jun 2023","27337.05","27403.80","27097.90","27117.65"
"NIFTY CONSUMER DURABLES","21 Jun 2023","27354.25","27438.10","27253.95","27312.90"
"NIFTY CONSUMER DURABLES","20 Jun 2023","27233.15","27348.55","27176.40","27276.05"
"NIFTY CONSUMER DURABLES","19 Jun 2023","27388.30","27451.40","27155.50","27184.05"
"NIFTY CONSUMER DURABLES","16 Jun 2023","27175.55","27301.35","27167.55","27254.15"
"NIFTY CONSUMER DURABLES","15 Jun 2023","27022.25","27155.80","26978.90","27105.90"
"NIFTY CONSUMER DURABLES","14 Jun 2023","26951.05","27000.75","26848.25","26976.05"
"NIFTY CONSUMER DURABLES","13 Jun 2023","26500.65","26881.95","26487.20","26853.15"
"NIFTY CONSUMER DURABLES","12 Jun 2023","26411.00","26501.40","26240.25","26473.15"
"NIFTY CONSUMER DURABLES","09 Jun 2023","26625.00","26753.10","26340.70","26371.75"
"NIFTY CONSUMER DURABLES","08 Jun 2023","26618.85","26731.65","26463.00","26558.10"
"NIFTY CONSUMER DURABLES","07 Jun 2023","26495.00","26606.00","26438.25","26574.70"
"NIFTY CONSUMER DURABLES","06 Jun 2023","26516.70","26605.95","26240.05","26387.45"
"NIFTY CONSUMER DURABLES","05 Jun 2023","26397.85","26526.85","26320.65","26468.95"
"NIFTY CONSUMER DURABLES","02 Jun 2023","26240.75","26367.30","26232.45","26302.20"
"NIFTY CONSUMER DURABLES","01 Jun 2023","26113.75","26367.40","26084.15","26177.25"
"NIFTY CONSUMER DURABLES","31 May 2023","25881.65","26122.25","25845.05","26083.75"
"NIFTY CONSUMER DURABLES","30 May 2023","26036.30","26096.60","25857.65","25888.60"
"NIFTY CONSUMER DURABLES","29 May 2023","25720.55","25993.15","25694.50","25955.35"
"NIFTY CONSUMER DURABLES","26 May 2023","25456.05","25683.00","25412.25","25625.20"
"NIFTY CONSUMER DURABLES","25 May 2023","25378.90","25487.95","25272.65","25436.55"
"NIFTY CONSUMER DURABLES","24 May 2023","24972.20","25377.75","24902.35","25321.90"
"NIFTY CONSUMER DURABLES","23 May 2023","25085.70","25105.00","24937.00","24971.20"
"NIFTY CONSUMER DURABLES","22 May 2023","24807.60","25188.30","24800.40","25022.70"
"NIFTY CONSUMER DURABLES","19 May 2023","24865.40","24868.75","24655.60","24785.75"
"NIFTY CONSUMER DURABLES","18 May 2023","25111.45","25122.65","24776.85","24828.95"
"NIFTY CONSUMER DURABLES","17 May 2023","25217.30","25242.25","24909.75","25011.50"
"NIFTY CONSUMER DURABLES","16 May 2023","25191.60","25288.40","25113.00","25134.40"
"NIFTY CONSUMER DURABLES","15 May 2023","25100.95","25222.15","25053.70","25128.90"
"NIFTY CONSUMER DURABLES","12 May 2023","25039.25","25223.90","24987.20","25084.80"
"NIFTY CONSUMER DURABLES","11 May 2023","24904.50","25035.35","24848.15","25002.40"
"NIFTY CONSUMER DURABLES","10 May 2023","24771.90","24803.70","24642.70","24780.25"
"NIFTY CONSUMER DURABLES","09 May 2023","24840.85","24972.40","24665.35","24706.20"
"NIFTY CONSUMER DURABLES","08 May 2023","24819.10","24954.75","24756.35","24786.20"
"NIFTY CONSUMER DURABLES","05 May 2023","24611.05","24922.65","24542.70","24778.70"
"NIFTY CONSUMER DURABLES","04 May 2023","24474.35","24534.25","24304.55","24506.30"
"NIFTY CONSUMER DURABLES","03 May 2023","24383.55","24406.85","24291.80","24340.20"
"NIFTY CONSUMER DURABLES","02 May 2023","24410.45","24449.35","24280.05","24351.00"
"NIFTY CONSUMER DURABLES","28 Apr 2023","24414.80","24414.80","24109.05","24276.35"
"NIFTY CONSUMER DURABLES","27 Apr 2023","24238.90","24381.60","24214.65","24351.70"
"NIFTY CONSUMER DURABLES","26 Apr 2023","24287.10","24374.10","24231.85","24273.95"
"NIFTY CONSUMER DURABLES","25 Apr 2023","24447.80","24447.80","24163.05","24265.90"
"NIFTY CONSUMER DURABLES","24 Apr 2023","24472.90","24584.60","24374.70","24558.80"
"NIFTY CONSUMER DURABLES","21 Apr 2023","24561.50","24637.50","24395.30","24429.75"
"NIFTY CONSUMER DURABLES","20 Apr 2023","24449.90","24598.05","24428.30","24504.70"
"NIFTY CONSUMER DURABLES","19 Apr 2023","24465.00","24561.45","24385.00","24416.45"
"NIFTY CONSUMER DURABLES","18 Apr 2023","24504.90","24518.40","24299.40","24399.45"
"NIFTY CONSUMER DURABLES","17 Apr 2023","24408.00","24538.10","24305.15","24488.10"
"NIFTY CONSUMER DURABLES","13 Apr 2023","24319.20","24398.25","24295.45","24354.75"
"NIFTY CONSUMER DURABLES","12 Apr 2023","24279.40","24383.40","24177.30","24292.55"
"NIFTY CONSUMER DURABLES","11 Apr 2023","24373.25","24482.20","24203.80","24246.95"
"NIFTY CONSUMER DURABLES","10 Apr 2023","24380.70","24457.45","24199.10","24340.65"
"NIFTY CONSUMER DURABLES","06 Apr 2023","24420.75","24429.20","24217.90","24262.05"
"NIFTY CONSUMER DURABLES","05 Apr 2023","24307.85","24433.30","24243.30","24391.00"
"NIFTY CONSUMER DURABLES","03 Apr 2023","24111.95","24214.50","24063.65","24200.90"
"NIFTY CONSUMER DURABLES","31 Mar 2023","23988.65","24076.05","23921.60","24035.10"
"NIFTY CONSUMER DURABLES","29 Mar 2023","23683.20","23932.45","23644.20","23882.75"
"NIFTY CONSUMER DURABLES","28 Mar 2023","23844.60","23866.35","23607.75","23707.70"
"NIFTY CONSUMER DURABLES","27 Mar 2023","23936.55","24007.65","23750.05","23805.95"
"NIFTY CONSUMER DURABLES","24 Mar 2023","24179.20","24184.65","23882.45","23957.15"
"NIFTY CONSUMER DURABLES","23 Mar 2023","24160.15","24243.10","24111.75","24194.10"
"NIFTY CONSUMER DURABLES","22 Mar 2023","24276.59","24309.84","24169.54","24192.05"
"NIFTY CONSUMER DURABLES","21 Mar 2023","23985.65","24286.20","23954.60","24221.30"
"NIFTY CONSUMER DURABLES","20 Mar 2023","24184.85","24232.55","23689.15","23867.35"
"NIFTY CONSUMER DURABLES","17 Mar 2023","24085.95","24093.05","23933","24024.95"
"NIFTY CONSUMER DURABLES","16 Mar 2023","23835.30","24069","23765.30","23890.25"
"NIFTY CONSUMER DURABLES","15 Mar 2023","23808.60","23907","23758.85","23794.50"
"NIFTY CONSUMER DURABLES","14 Mar 2023","23777.85","23851.40","23541.30","23599.60"
"NIFTY CONSUMER DURABLES","13 Mar 2023","24015.10","24037.90","23635","23748.50"
"NIFTY CONSUMER DURABLES","10 Mar 2023","23862.10","24077.95","23721","24041.85"
"NIFTY CONSUMER DURABLES","09 Mar 2023","24312.05","24339.40","23947.90","23976.55"
"NIFTY CONSUMER DURABLES","08 Mar 2023","24330.05","24340.50","24133.70","24273.90"
"NIFTY CONSUMER DURABLES","06 Mar 2023","24344.75","24435.45","24312.15","24378.70"
"NIFTY CONSUMER DURABLES","03 Mar 2023","24107.25","24291.35","24078.50","24220.85"
"NIFTY CONSUMER DURABLES","02 Mar 2023","24172.40","24210.20","23981.30","24016.40"
"NIFTY CONSUMER DURABLES","01 Mar 2023","24007.50","24198.45","23994.30","24162.30"
"NIFTY CONSUMER DURABLES","28 Feb 2023","23907.70","24200.15","23816.15","23978.70"
"NIFTY CONSUMER DURABLES","27 Feb 2023","24034.55","24047","23664.50","23876.85"
"NIFTY CONSUMER DURABLES","24 Feb 2023","24012.30","24076.20","23924.35","24022.00"
"NIFTY CONSUMER DURABLES","23 Feb 2023","24203.95","24203.95","23868.40","23938.30"
"NIFTY CONSUMER DURABLES","22 Feb 2023","24224.75","24315.95","24063.85","24151.85"
"NIFTY CONSUMER DURABLES","21 Feb 2023","24363.70","24367.90","24213.75","24302.45"
"NIFTY CONSUMER DURABLES","20 Feb 2023","24498.35","24532.25","24247.30","24293.90"
"NIFTY CONSUMER DURABLES","17 Feb 2023","24507.90","24606.25","24408.20","24450.85"
"NIFTY CONSUMER DURABLES","16 Feb 2023","24669.55","24688.35","24533.05","24574.70"
"NIFTY CONSUMER DURABLES","15 Feb 2023","24412.75","24627","24325","24582.45"
"NIFTY CONSUMER DURABLES","14 Feb 2023","24549.60","24582.10","24358.95","24471.55"
"NIFTY CONSUMER DURABLES","13 Feb 2023","24659.65","24751.75","24470.70","24516.05"
"NIFTY CONSUMER DURABLES","10 Feb 2023","24444.60","24675.95","24411.50","24634.55"
"NIFTY CONSUMER DURABLES","09 Feb 2023","24609.55","24634.75","24447.90","24556.35"
"NIFTY CONSUMER DURABLES","08 Feb 2023","24438.25","24625.30","24358.75","24594.40"
"NIFTY CONSUMER DURABLES","07 Feb 2023","24601.05","24625.05","24358.10","24421.35"
"NIFTY CONSUMER DURABLES","06 Feb 2023","24553.65","24651.65","24478.40","24569.20"
"NIFTY CONSUMER DURABLES","03 Feb 2023","24057.85","24600.50","24025.30","24519.30"
"NIFTY CONSUMER DURABLES","02 Feb 2023","23944.80","24389.80","23937.30","24139.55"
"NIFTY CONSUMER DURABLES","01 Feb 2023","24307.60","24509.45","23756.50","24071.75"
"NIFTY CONSUMER DURABLES","31 Jan 2023","23881.30","24215.50","23746","24149.80"
"NIFTY CONSUMER DURABLES","30 Jan 2023","23694.90","23863.65","23468.20","23836.25"
"NIFTY CONSUMER DURABLES","27 Jan 2023","24217.30","24244.40","23483.65","23728.30"
"NIFTY CONSUMER DURABLES","25 Jan 2023","24526.30","24539.85","24169","24243.50"
"NIFTY CONSUMER DURABLES","24 Jan 2023","24489.70","24602","24439.45","24568.00"
"NIFTY CONSUMER DURABLES","23 Jan 2023","24446.80","24493.90","24231.25","24431.20"
"NIFTY CONSUMER DURABLES","20 Jan 2023","24646.20","24669.05","24249.85","24359.85"
"NIFTY CONSUMER DURABLES","19 Jan 2023","24611.10","24700.40","24448","24614.60"
"NIFTY CONSUMER DURABLES","18 Jan 2023","24711.55","24802.95","24606.60","24770.75"
"NIFTY CONSUMER DURABLES","17 Jan 2023","24695.35","24738.80","24507.65","24654.90"
"NIFTY CONSUMER DURABLES","16 Jan 2023","24890.05","24962.65","24635.45","24691.10"
"NIFTY CONSUMER DURABLES","13 Jan 2023","25126.40","25134.20","24718.50","24821.10"
"NIFTY CONSUMER DURABLES","12 Jan 2023","25208.55","25298.30","24989.20","25079.20"
