"Index Name","Date","Open","High","Low","Close"
"NIFTY AUTO","03 Oct 2023","16315.35","16316.00","15955.90","15990.60"
"NIFTY AUTO","29 Sep 2023","16146.85","16261.90","16045.10","16184.40"
"NIFTY AUTO","28 Sep 2023","16308.25","16327.00","16041.50","16092.20"
"NIFTY AUTO","27 Sep 2023","16281.95","16315.80","16195.85","16283.40"
"NIFTY AUTO","26 Sep 2023","16241.55","16325.25","16231.25","16278.25"
"NIFTY AUTO","25 Sep 2023","16267.00","16320.05","16170.50","16221.55"
"NIFTY AUTO","22 Sep 2023","16214.00","16301.30","16129.05","16234.35"
"NIFTY AUTO","21 Sep 2023","16468.95","16516.55","16160.60","16200.40"
"NIFTY AUTO","20 Sep 2023","16495.20","16628.95","16411.60","16479.70"
"NIFTY AUTO","18 Sep 2023","16451.80","16647.05","16397.40","16563.90"
"NIFTY AUTO","15 Sep 2023","16249.00","16456.80","16241.55","16425.80"
"NIFTY AUTO","14 Sep 2023","16065.45","16193.40","16056.90","16169.65"
"NIFTY AUTO","13 Sep 2023","16081.25","16112.95","15926.20","15995.95"
"NIFTY AUTO","12 Sep 2023","16417.65","16428.35","15940.05","16070.05"
"NIFTY AUTO","11 Sep 2023","16173.90","16386.50","16163.45","16374.95"
"NIFTY AUTO","08 Sep 2023","16056.95","16130.45","16012.75","16102.90"
"NIFTY AUTO","07 Sep 2023","15918.60","16014.75","15898.20","15995.85"
"NIFTY AUTO","06 Sep 2023","15973.50","15974.85","15842.80","15921.25"
"NIFTY AUTO","05 Sep 2023","15966.45","16030.35","15919.05","15942.75"
"NIFTY AUTO","04 Sep 2023","16039.60","16040.40","15855.90","15943.60"
"NIFTY AUTO","01 Sep 2023","15708.45","15964.60","15667.40","15928.30"
"NIFTY AUTO","31 Aug 2023","15712.20","15783.15","15643.55","15670.25"
"NIFTY AUTO","30 Aug 2023","15654.20","15732.30","15623.70","15678.10"
"NIFTY AUTO","29 Aug 2023","15515.30","15594.65","15472.65","15578.90"
"NIFTY AUTO","28 Aug 2023","15402.05","15521.80","15392.35","15475.25"
"NIFTY AUTO","25 Aug 2023","15427.50","15493.35","15293.90","15363.60"
"NIFTY AUTO","24 Aug 2023","15579.85","15581.85","15439.45","15459.30"
"NIFTY AUTO","23 Aug 2023","15539.80","15553.35","15471.50","15498.10"
"NIFTY AUTO","22 Aug 2023","15445.85","15533.00","15422.65","15507.90"
"NIFTY AUTO","21 Aug 2023","15395.00","15456.15","15338.65","15427.60"
"NIFTY AUTO","18 Aug 2023","15379.95","15436.15","15329.95","15391.75"
"NIFTY AUTO","17 Aug 2023","15466.55","15479.40","15339.75","15399.25"
"NIFTY AUTO","16 Aug 2023","15330.70","15450.00","15218.90","15425.00"
"NIFTY AUTO","14 Aug 2023","15369.75","15371.90","15122.95","15327.45"
"NIFTY AUTO","11 Aug 2023","15484.00","15488.40","15355.75","15378.10"
"NIFTY AUTO","10 Aug 2023","15492.55","15522.80","15400.60","15444.80"
"NIFTY AUTO","09 Aug 2023","15381.75","15502.55","15272.60","15486.20"
"NIFTY AUTO","08 Aug 2023","15430.85","15452.60","15280.60","15343.65"
"NIFTY AUTO","07 Aug 2023","15404.60","15441.60","15333.85","15390.90"
"NIFTY AUTO","04 Aug 2023","15469.60","15513.55","15218.60","15328.40"
"NIFTY AUTO","03 Aug 2023","15406.45","15489.90","15316.05","15379.80"
"NIFTY AUTO","02 Aug 2023","15688.75","15694.80","15300.10","15428.90"
"NIFTY AUTO","01 Aug 2023","15720.95","15813.90","15638.70","15688.70"
"NIFTY AUTO","31 Jul 2023","15574.55","15738.15","15512.90","15708.05"
"NIFTY AUTO","28 Jul 2023","15628.45","15631.35","15466.90","15537.90"
"NIFTY AUTO","27 Jul 2023","15713.65","15713.90","15492.55","15572.00"
"NIFTY AUTO","26 Jul 2023","15820.85","15912.15","15734.85","15763.25"
"NIFTY AUTO","25 Jul 2023","15689.15","15786.70","15664.35","15765.60"
"NIFTY AUTO","24 Jul 2023","15614.30","15715.65","15581.60","15617.55"
"NIFTY AUTO","21 Jul 2023","15547.40","15645.30","15509.55","15590.35"
"NIFTY AUTO","20 Jul 2023","15544.45","15589.90","15434.40","15577.00"
"NIFTY AUTO","19 Jul 2023","15526.30","15559.30","15454.85","15513.15"
"NIFTY AUTO","18 Jul 2023","15558.35","15595.75","15443.05","15513.80"
"NIFTY AUTO","17 Jul 2023","15641.45","15643.80","15477.70","15526.80"
"NIFTY AUTO","14 Jul 2023","15574.45","15605.90","15513.30","15576.10"
"NIFTY AUTO","13 Jul 2023","15685.10","15761.20","15460.80","15519.70"
"NIFTY AUTO","12 Jul 2023","15633.00","15655.20","15549.80","15614.90"
"NIFTY AUTO","11 Jul 2023","15486.55","15630.45","15456.45","15617.45"
"NIFTY AUTO","10 Jul 2023","15556.25","15630.20","15387.20","15403.20"
"NIFTY AUTO","07 Jul 2023","15423.20","15565.75","15374.50","15498.85"
"NIFTY AUTO","06 Jul 2023","15290.30","15471.00","15239.10","15453.70"
"NIFTY AUTO","05 Jul 2023","15108.40","15304.20","15048.20","15281.90"
"NIFTY AUTO","04 Jul 2023","15180.90","15185.85","15010.10","15035.05"
"NIFTY AUTO","03 Jul 2023","15198.05","15291.55","15089.80","15106.85"
"NIFTY AUTO","30 Jun 2023","14892.45","15182.45","14884.35","15147.65"
"NIFTY AUTO","28 Jun 2023","14798.95","14859.55","14767.40","14840.55"
"NIFTY AUTO","27 Jun 2023","14764.60","14802.55","14694.90","14729.90"
"NIFTY AUTO","26 Jun 2023","14563.05","14745.65","14527.60","14717.85"
"NIFTY AUTO","23 Jun 2023","14706.60","14715.85","14536.35","14550.20"
"NIFTY AUTO","22 Jun 2023","14819.90","14871.80","14683.00","14702.10"
"NIFTY AUTO","21 Jun 2023","14813.00","14885.20","14738.30","14777.70"
"NIFTY AUTO","20 Jun 2023","14683.90","14810.75","14573.90","14785.65"
"NIFTY AUTO","19 Jun 2023","14807.65","14842.30","14658.05","14676.70"
"NIFTY AUTO","16 Jun 2023","14747.85","14788.15","14701.55","14768.45"
"NIFTY AUTO","15 Jun 2023","14714.90","14815.80","14660.55","14707.85"
"NIFTY AUTO","14 Jun 2023","14692.75","14718.15","14635.90","14682.70"
"NIFTY AUTO","13 Jun 2023","14714.25","14744.00","14643.55","14658.30"
"NIFTY AUTO","12 Jun 2023","14691.95","14729.20","14601.00","14673.85"
"NIFTY AUTO","09 Jun 2023","14730.05","14759.55","14610.20","14626.00"
"NIFTY AUTO","08 Jun 2023","14866.25","14903.10","14669.80","14692.00"
"NIFTY AUTO","07 Jun 2023","14798.45","14842.50","14716.35","14819.45"
"NIFTY AUTO","06 Jun 2023","14609.00","14743.45","14594.30","14729.50"
"NIFTY AUTO","05 Jun 2023","14469.70","14598.40","14449.75","14570.25"
"NIFTY AUTO","02 Jun 2023","14325.35","14402.25","14263.45","14388.60"
"NIFTY AUTO","01 Jun 2023","14202.40","14303.30","14168.75","14257.00"
"NIFTY AUTO","31 May 2023","14180.65","14236.80","14107.70","14199.00"
"NIFTY AUTO","30 May 2023","14241.15","14273.30","14164.75","14177.85"
"NIFTY AUTO","29 May 2023","14254.85","14315.35","14158.00","14219.60"
"NIFTY AUTO","26 May 2023","14063.40","14150.00","14017.65","14130.45"
"NIFTY AUTO","25 May 2023","13963.05","14050.85","13920.75","14029.50"
"NIFTY AUTO","24 May 2023","13959.90","14035.40","13916.25","13989.60"
"NIFTY AUTO","23 May 2023","13907.55","13994.60","13884.70","13982.60"
"NIFTY AUTO","22 May 2023","13856.30","13925.15","13823.40","13890.50"
"NIFTY AUTO","19 May 2023","13799.00","13876.55","13647.60","13863.55"
"NIFTY AUTO","18 May 2023","13948.00","13960.85","13756.85","13767.70"
"NIFTY AUTO","17 May 2023","13892.70","13936.50","13839.20","13889.90"
"NIFTY AUTO","16 May 2023","14046.40","14067.05","13851.20","13877.70"
"NIFTY AUTO","15 May 2023","13952.75","14082.45","13931.40","14007.85"
"NIFTY AUTO","12 May 2023","13871.65","13957.20","13854.80","13910.50"
"NIFTY AUTO","11 May 2023","13810.85","13826.90","13736.05","13803.75"
"NIFTY AUTO","10 May 2023","13705.35","13763.10","13626.65","13750.85"
"NIFTY AUTO","09 May 2023","13631.15","13712.40","13600.05","13648.50"
"NIFTY AUTO","08 May 2023","13422.05","13603.05","13396.55","13584.25"
"NIFTY AUTO","05 May 2023","13314.30","13453.65","13287.65","13345.80"
"NIFTY AUTO","04 May 2023","13291.75","13320.20","13260.55","13292.55"
"NIFTY AUTO","03 May 2023","13273.20","13289.25","13215.95","13278.60"
"NIFTY AUTO","02 May 2023","13212.30","13307.45","13147.90","13283.15"
"NIFTY AUTO","28 Apr 2023","13103.55","13208.65","13071.00","13189.25"
"NIFTY AUTO","27 Apr 2023","12984.65","13084.95","12961.40","13071.80"
"NIFTY AUTO","26 Apr 2023","12928.30","12992.65","12900.65","12972.75"
"NIFTY AUTO","25 Apr 2023","12916.95","12942.85","12869.10","12904.55"
"NIFTY AUTO","24 Apr 2023","12901.05","12928.75","12838.20","12893.35"
"NIFTY AUTO","21 Apr 2023","13031.90","13031.90","12881.15","12898.75"
"NIFTY AUTO","20 Apr 2023","13028.50","13049.20","12995.10","13032.35"
"NIFTY AUTO","19 Apr 2023","12992.10","13056.10","12981.15","13002.55"
"NIFTY AUTO","18 Apr 2023","13021.45","13065.15","12954.35","13005.10"
"NIFTY AUTO","17 Apr 2023","13012.90","13012.90","12910.95","12996.15"
"NIFTY AUTO","13 Apr 2023","12884.45","12938.80","12861.15","12918.65"
"NIFTY AUTO","12 Apr 2023","12759.00","12897.65","12751.75","12862.20"
"NIFTY AUTO","11 Apr 2023","12679.15","12756.00","12640.40","12742.05"
"NIFTY AUTO","10 Apr 2023","12520.10","12636.15","12516.45","12616.75"
"NIFTY AUTO","06 Apr 2023","12366.60","12479.85","12312.75","12469.35"
"NIFTY AUTO","05 Apr 2023","12428.50","12453.80","12340.25","12357.65"
"NIFTY AUTO","03 Apr 2023","12361.05","12456.70","12328.40","12425.85"
"NIFTY AUTO","31 Mar 2023","12157.80","12257.65","12154.00","12243.80"
"NIFTY AUTO","29 Mar 2023","11944.30","12142.55","11935.10","12121.30"
"NIFTY AUTO","28 Mar 2023","12066.90","12090.50","11901.85","11917.95"
"NIFTY AUTO","27 Mar 2023","12093.75","12131.35","12015.85","12035.10"
"NIFTY AUTO","24 Mar 2023","12196.50","12235.95","12089.10","12113.40"
"NIFTY AUTO","23 Mar 2023","12191.90","12270.90","12153.40","12205.70"
"NIFTY AUTO","22 Mar 2023","12190.10","12266.30","12165.20","12201.35"
"NIFTY AUTO","21 Mar 2023","12165.05","12188.10","12114.45","12141.95"
"NIFTY AUTO","20 Mar 2023","12225.30","12255.45","12025.40","12131.70"
"NIFTY AUTO","17 Mar 2023","12387.35","12424.95","12177.55","12245.95"
"NIFTY AUTO","16 Mar 2023","12267.00","12349.15","12159.90","12304.90"
"NIFTY AUTO","15 Mar 2023","12461.80","12489.70","12266.60","12282.00"
"NIFTY AUTO","14 Mar 2023","12475.20","12486.05","12310.05","12345.55"
"NIFTY AUTO","13 Mar 2023","12714.55","12738.40","12410.10","12456.00"
"NIFTY AUTO","10 Mar 2023","12762.30","12766.20","12692.05","12741.60"
"NIFTY AUTO","09 Mar 2023","13039.90","13059.45","12766.75","12781.20"
"NIFTY AUTO","08 Mar 2023","12882.95","13030.05","12859.25","13019.50"
"NIFTY AUTO","06 Mar 2023","12828.35","12937.15","12821.75","12909.50"
"NIFTY AUTO","03 Mar 2023","12799.90","12834.90","12750.95","12787.05"
"NIFTY AUTO","02 Mar 2023","12874.30","12875.20","12712.35","12738.80"
"NIFTY AUTO","01 Mar 2023","12759.00","12881.95","12755.85","12849.30"
"NIFTY AUTO","28 Feb 2023","12714.80","12855.25","12689.40","12731.80"
"NIFTY AUTO","27 Feb 2023","12822.85","12840.90","12566.05","12675.30"
"NIFTY AUTO","24 Feb 2023","13024.50","13037.65","12853.95","12869.10"
"NIFTY AUTO","23 Feb 2023","13018.15","13026.40","12896.25","12982.25"
"NIFTY AUTO","22 Feb 2023","13114.25","13149.50","12973.30","12989.95"
"NIFTY AUTO","21 Feb 2023","13222.45","13227.90","13129.30","13148.75"
"NIFTY AUTO","20 Feb 2023","13165.30","13228.60","13105.35","13177.40"
"NIFTY AUTO","17 Feb 2023","13153.05","13233.00","13107.85","13140.00"
"NIFTY AUTO","16 Feb 2023","13274.30","13316.25","13187.00","13206.05"
"NIFTY AUTO","15 Feb 2023","13099.25","13246.20","13087.40","13235.20"
"NIFTY AUTO","14 Feb 2023","13184.95","13220.15","13093.55","13106.55"
"NIFTY AUTO","13 Feb 2023","13224.60","13287.70","13074.15","13154.35"
"NIFTY AUTO","10 Feb 2023","13198.45","13264.90","13153.80","13235.05"
"NIFTY AUTO","09 Feb 2023","13244.75","13246.05","13133.55","13187.85"
"NIFTY AUTO","08 Feb 2023","13246.65","13276.00","13132.85","13257.35"
"NIFTY AUTO","07 Feb 2023","13379.35","13391.00","13182.60","13226.05"
"NIFTY AUTO","06 Feb 2023","13372.10","13398.20","13221.80","13360.15"
"NIFTY AUTO","03 Feb 2023","13273.75","13396.95","13167.65","13377.95"
"NIFTY AUTO","02 Feb 2023","13178.15","13275.55","13091.15","13213.25"
"NIFTY AUTO","01 Feb 2023","13397.75","13539.80","12972.35","13206.85"
"NIFTY AUTO","31 Jan 2023","13160.80","13355.95","13099.40","13323.90"
"NIFTY AUTO","30 Jan 2023","13096.45","13164.25","12959.65","13076.85"
"NIFTY AUTO","27 Jan 2023","13105.85","13278.85","12912.20","13089.70"
"NIFTY AUTO","25 Jan 2023","12986.50","13030.30","12895.35","12957.15"
"NIFTY AUTO","24 Jan 2023","12840.40","12976.50","12818.80","12960.85"
"NIFTY AUTO","23 Jan 2023","12748.15","12845.25","12700.40","12797.05"
"NIFTY AUTO","20 Jan 2023","12775.75","12794.15","12673.80","12691.70"
"NIFTY AUTO","19 Jan 2023","12775.60","12803.50","12743.55","12763.00"
"NIFTY AUTO","18 Jan 2023","12827.35","12835.55","12759.95","12817.60"
"NIFTY AUTO","17 Jan 2023","12769.00","12835.25","12705.70","12821.85"
"NIFTY AUTO","16 Jan 2023","12861.25","12892.25","12694.85","12748.80"
"NIFTY AUTO","13 Jan 2023","12797.50","12883.90","12724.05","12832.40"
"NIFTY AUTO","12 Jan 2023","12786.95","12807.70","12703.25","12769.40"
"NIFTY AUTO","11 Jan 2023","12856.05","12865.90","12714.70","12753.05"
"NIFTY AUTO","10 Jan 2023","12844.40","12906.60","12769.45","12819.10"
"NIFTY AUTO","09 Jan 2023","12706.65","12810.45","12694.35","12783.00"
"NIFTY AUTO","06 Jan 2023","12656.90","12689.00","12597.75","12627.80"
"NIFTY AUTO","05 Jan 2023","12555.55","12668.35","12507.45","12656.65"
"NIFTY AUTO","04 Jan 2023","12622.80","12631.20","12467.80","12512.05"
"NIFTY AUTO","03 Jan 2023","12664.15","12687.45","12583.75","12614.75"
"NIFTY AUTO","02 Jan 2023","12636.60","12685.10","12604.45","12667.75"
"NIFTY AUTO","30 Dec 2022","12700.00","12700.05","12593.20","12611.70"
"NIFTY AUTO","29 Dec 2022","12537.75","12705.75","12456.45","12634.60"
"NIFTY AUTO","28 Dec 2022","12500.75","12639.25","12470.20","12605.45"
"NIFTY AUTO","27 Dec 2022","12483.00","12567.50","12409.40","12522.75"
"NIFTY AUTO","26 Dec 2022","12244.40","12488.70","12140.70","12415.40"
"NIFTY AUTO","23 Dec 2022","12452.60","12474.50","12213.55","12236.00"
"NIFTY AUTO","22 Dec 2022","12721.15","12765.20","12511.90","12554.70"
"NIFTY AUTO","21 Dec 2022","12909.65","12951.40","12633.10","12695.45"
"NIFTY AUTO","20 Dec 2022","12948.45","12948.45","12768.10","12879.40"
"NIFTY AUTO","19 Dec 2022","12783.60","12995.10","12715.35","12978.80"
"NIFTY AUTO","16 Dec 2022","12860.70","12908.20","12702.70","12775.25"
"NIFTY AUTO","15 Dec 2022","13000.35","13037.75","12890.70","12912.90"
"NIFTY AUTO","14 Dec 2022","12977.40","13010.05","12949.50","13004.10"
"NIFTY AUTO","13 Dec 2022","12921.50","12967.35","12905.00","12931.00"
"NIFTY AUTO","12 Dec 2022","12865.75","12931.30","12767.75","12874.35"
"NIFTY AUTO","09 Dec 2022","12963.65","13009.75","12764.65","12869.40"
"NIFTY AUTO","08 Dec 2022","12899.10","12934.00","12846.45","12908.15"
"NIFTY AUTO","07 Dec 2022","12981.50","12990.75","12855.00","12870.65"
"NIFTY AUTO","06 Dec 2022","12963.30","12985.05","12912.70","12973.80"
"NIFTY AUTO","05 Dec 2022","13071.60","13075.30","12972.30","13007.55"
"NIFTY AUTO","02 Dec 2022","13137.00","13166.10","13024.85","13046.35"
"NIFTY AUTO","01 Dec 2022","13295.95","13295.95","13162.25","13191.75"
"NIFTY AUTO","30 Nov 2022","13037.50","13280.10","13021.90","13231.85"
"NIFTY AUTO","29 Nov 2022","13048.70","13088.60","12979.40","13007.65"
"NIFTY AUTO","28 Nov 2022","12963.60","13101.45","12950.60","13036.40"
"NIFTY AUTO","25 Nov 2022","12884.50","12996.85","12828.45","12958.00"
"NIFTY AUTO","24 Nov 2022","12827.55","12864.90","12781.15","12845.60"
"NIFTY AUTO","23 Nov 2022","12809.25","12835.20","12762.85","12774.75"
"NIFTY AUTO","22 Nov 2022","12712.00","12765.85","12694.60","12745.50"
"NIFTY AUTO","21 Nov 2022","12738.00","12777.70","12668.30","12696.10"
"NIFTY AUTO","18 Nov 2022","12929.25","12957.80","12717.40","12774.90"
"NIFTY AUTO","17 Nov 2022","13046.20","13066.55","12904.05","12927.40"
"NIFTY AUTO","16 Nov 2022","13148.55","13220.90","13043.25","13105.95"
"NIFTY AUTO","15 Nov 2022","13086.80","13190.55","13074.50","13155.55"
"NIFTY AUTO","14 Nov 2022","13108.10","13147.00","13035.90","13071.40"
"NIFTY AUTO","11 Nov 2022","13254.45","13280.80","13003.20","13040.90"
"NIFTY AUTO","10 Nov 2022","13282.95","13282.95","13033.95","13080.75"
"NIFTY AUTO","09 Nov 2022","13544.75","13544.90","13308.20","13341.40"
"NIFTY AUTO","07 Nov 2022","13336.00","13460.90","13316.45","13443.90"
"NIFTY AUTO","04 Nov 2022","13283.75","13336.80","13228.75","13271.70"
"NIFTY AUTO","03 Nov 2022","13265.45","13410.30","13223.40","13262.65"
"NIFTY AUTO","02 Nov 2022","13438.05","13449.95","13264.25","13318.25"
