"Index Name","Date","Open","High","Low","Close"
"NIFTY PRIVATE BANK","18 May 2021","17937.35","18111","17896.7","17993.15"
"NIFTY PRIVATE BANK","17 May 2021","17210.65","17744.75","17138.05","17722.90"
"NIFTY PRIVATE BANK","14 May 2021","17244.6","17301.2","17031.2","17073.65"
"NIFTY PRIVATE BANK","12 May 2021","17431.15","17455.6","17180.05","17222.60"
"NIFTY PRIVATE BANK","11 May 2021","17403.6","17660.35","17390.6","17508.95"
"NIFTY PRIVATE BANK","10 May 2021","17685.3","17748.25","17606.25","17669.95"
"NIFTY PRIVATE BANK","07 May 2021","17656.05","17763.6","17508","17556.25"
"NIFTY PRIVATE BANK","06 May 2021","17599.9","17628.55","17408.7","17532.30"
"NIFTY PRIVATE BANK","05 May 2021","17425.2","17584.15","17183.85","17543.05"
"NIFTY PRIVATE BANK","04 May 2021","17465","17664.1","17222.45","17274.45"
"NIFTY PRIVATE BANK","03 May 2021","17318.65","17455.85","17104.1","17387.40"
"NIFTY PRIVATE BANK","30 Apr 2021","17711.95","17927.45","17524.15","17582.45"
"NIFTY PRIVATE BANK","29 Apr 2021","18083.7","18284.4","17759.95","18006.30"
"NIFTY PRIVATE BANK","28 Apr 2021","17510.2","18008.6","17498.75","17973.80"
"NIFTY PRIVATE BANK","27 Apr 2021","17188.45","17489.6","17157.35","17451.75"
"NIFTY PRIVATE BANK","26 Apr 2021","17249.8","17375.3","17136.15","17211.90"
"NIFTY PRIVATE BANK","23 Apr 2021","16782.3","17133.3","16717.6","16911.00"
"NIFTY PRIVATE BANK","22 Apr 2021","16435.8","16946.8","16322.05","16918.35"
"NIFTY PRIVATE BANK","20 Apr 2021","16856.25","16935.85","16507.95","16620.10"
"NIFTY PRIVATE BANK","19 Apr 2021","16566.25","16709.25","16262.45","16656.50"
"NIFTY PRIVATE BANK","16 Apr 2021","17187.05","17268.25","17044.8","17097.20"
"NIFTY PRIVATE BANK","15 Apr 2021","17079.95","17190.65","16778.3","17157.35"
"NIFTY PRIVATE BANK","13 Apr 2021","16539.2","17079.85","16450.05","17017.55"
"NIFTY PRIVATE BANK","12 Apr 2021","16937.4","16980.65","16343.75","16481.95"
"NIFTY PRIVATE BANK","09 Apr 2021","17477.4","17622.6","17311.55","17392.15"
"NIFTY PRIVATE BANK","08 Apr 2021","17746.15","17824.3","17510.95","17553.00"
"NIFTY PRIVATE BANK","07 Apr 2021","17415.45","17745.95","17211.3","17664.85"
"NIFTY PRIVATE BANK","06 Apr 2021","17608.15","17674.9","17309.3","17398.75"
"NIFTY PRIVATE BANK","05 Apr 2021","17993.2","18017.95","17267.2","17469.00"
"NIFTY PRIVATE BANK","01 Apr 2021","17912","18141.4","17734.25","18093.00"
"NIFTY PRIVATE BANK","31 Mar 2021","18047.8","18056.15","17715.4","17763.85"
"NIFTY PRIVATE BANK","30 Mar 2021","18013.45","18199.2","17972.65","18099.25"
"NIFTY PRIVATE BANK","26 Mar 2021","18019.4","18023.1","17767.65","17845.40"
"NIFTY PRIVATE BANK","25 Mar 2021","17907.25","17987.5","17389.45","17699.15"
"NIFTY PRIVATE BANK","24 Mar 2021","18158.15","18202.45","17785.2","17838.10"
"NIFTY PRIVATE BANK","23 Mar 2021","18075.6","18400.15","17992.65","18305.90"
"NIFTY PRIVATE BANK","22 Mar 2021","18255","18295.2","17890.85","17993.80"
"NIFTY PRIVATE BANK","19 Mar 2021","17993.65","18424.3","17891.25","18305.80"
"NIFTY PRIVATE BANK","18 Mar 2021","18547.85","18634.05","18008.6","18141.15"
"NIFTY PRIVATE BANK","17 Mar 2021","18698.45","18811.15","18305.55","18356.55"
"NIFTY PRIVATE BANK","16 Mar 2021","18924.35","18952.65","18614.9","18644.30"
"NIFTY PRIVATE BANK","15 Mar 2021","19058.15","19058.15","18445.4","18828.60"
"NIFTY PRIVATE BANK","12 Mar 2021","19555.55","19555.55","18876.6","19033.90"
"NIFTY PRIVATE BANK","10 Mar 2021","19328.2","19371.4","19154.15","19250.75"
"NIFTY PRIVATE BANK","09 Mar 2021","19085.75","19299.85","19022.8","19192.50"
"NIFTY PRIVATE BANK","08 Mar 2021","18994.25","19180.1","18754.1","18857.60"
"NIFTY PRIVATE BANK","05 Mar 2021","18978.95","19093.1","18704.35","18875.05"
"NIFTY PRIVATE BANK","04 Mar 2021","18993.8","19445.65","18955.1","19178.20"
"NIFTY PRIVATE BANK","03 Mar 2021","19089.75","19457.55","18987.7","19425.55"
"NIFTY PRIVATE BANK","02 Mar 2021","18903.9","19049.3","18668.4","18906.10"
"NIFTY PRIVATE BANK","01 Mar 2021","18858.4","18962.4","18638.95","18804.35"
"NIFTY PRIVATE BANK","26 Feb 2021","19043","19106.85","18448.2","18551.75"
"NIFTY PRIVATE BANK","25 Feb 2021","19535.2","19818.25","19431.3","19461.00"
"NIFTY PRIVATE BANK","24 Feb 2021","18690.8","19432.15","18614.5","19366.05"
"NIFTY PRIVATE BANK","23 Feb 2021","18885.25","18935.75","18571.65","18644.75"
"NIFTY PRIVATE BANK","22 Feb 2021","19076.9","19216.4","18669.2","18732.80"
"NIFTY PRIVATE BANK","19 Feb 2021","19235.95","19439.9","18936.65","19066.00"
"NIFTY PRIVATE BANK","18 Feb 2021","19603.65","19603.65","19229.95","19366.90"
"NIFTY PRIVATE BANK","17 Feb 2021","19756.55","19821.5","19528.3","19589.20"
"NIFTY PRIVATE BANK","16 Feb 2021","19949.6","20068.55","19572.95","19777.35"
"NIFTY PRIVATE BANK","15 Feb 2021","19440.25","19938.1","19387.6","19866.55"
"NIFTY PRIVATE BANK","12 Feb 2021","19034.4","19351.4","19026.9","19228.70"
"NIFTY PRIVATE BANK","11 Feb 2021","18981.4","19144.9","18951.4","19045.80"
"NIFTY PRIVATE BANK","10 Feb 2021","19182.35","19273.4","18838","19029.80"
"NIFTY PRIVATE BANK","09 Feb 2021","19188.25","19387.9","18977.55","19167.05"
"NIFTY PRIVATE BANK","08 Feb 2021","19164.15","19381.3","19083","19133.05"
"NIFTY PRIVATE BANK","05 Feb 2021","19050.8","19486.35","18895.65","18949.60"
"NIFTY PRIVATE BANK","04 Feb 2021","18774.4","19128.5","18593.65","19080.50"
"NIFTY PRIVATE BANK","03 Feb 2021","18754.75","18989.85","18476.7","18902.70"
"NIFTY PRIVATE BANK","02 Feb 2021","18314","18851.15","18308","18587.60"
"NIFTY PRIVATE BANK","01 Feb 2021","16912.55","18150.7","16886.25","18040.05"
"NIFTY PRIVATE BANK","29 Jan 2021","16742","16965","16525","16694.30"
"NIFTY PRIVATE BANK","28 Jan 2021","16260","16614.1","16215.95","16553.00"
"NIFTY PRIVATE BANK","27 Jan 2021","17069.7","17087.3","16469.05","16524.35"
"NIFTY PRIVATE BANK","25 Jan 2021","17266.65","17331.15","16951.95","17043.90"
"NIFTY PRIVATE BANK","22 Jan 2021","17560.25","17584.65","17039.8","17063.75"
"NIFTY PRIVATE BANK","21 Jan 2021","17918","18004.45","17522.95","17622.25"
"NIFTY PRIVATE BANK","20 Jan 2021","17734.75","17853.35","17684.45","17799.65"
"NIFTY PRIVATE BANK","19 Jan 2021","17546.5","17771.25","17426.95","17752.85"
"NIFTY PRIVATE BANK","18 Jan 2021","17650.85","17701","17318.1","17401.35"
"NIFTY PRIVATE BANK","15 Jan 2021","17785.2","17796.8","17534.15","17641.65"
"NIFTY PRIVATE BANK","14 Jan 2021","17782.25","17912.65","17742.45","17782.10"
"NIFTY PRIVATE BANK","13 Jan 2021","17885.2","17927.75","17631.45","17803.30"
"NIFTY PRIVATE BANK","12 Jan 2021","17609.8","17868.05","17539.45","17784.05"
"NIFTY PRIVATE BANK","11 Jan 2021","17859.1","17863.55","17615.8","17699.35"
"NIFTY PRIVATE BANK","08 Jan 2021","17872.45","17872.45","17717.55","17756.05"
"NIFTY PRIVATE BANK","07 Jan 2021","17738.25","17781.45","17634.7","17677.75"
"NIFTY PRIVATE BANK","06 Jan 2021","17579","17649.05","17405.1","17547.05"
"NIFTY PRIVATE BANK","05 Jan 2021","17094.25","17538.25","17027.75","17513.80"
"NIFTY PRIVATE BANK","04 Jan 2021","17338.6","17338.6","17022.65","17181.65"
"NIFTY PRIVATE BANK","01 Jan 2021","17268.75","17314.2","17177.55","17196.50"
"NIFTY PRIVATE BANK","31 Dec 2020","17275.7","17328.6","17158.85","17251.75"
"NIFTY PRIVATE BANK","30 Dec 2020","17379.25","17395.75","17112.25","17263.70"
"NIFTY PRIVATE BANK","29 Dec 2020","17096.55","17310.25","17095.15","17288.20"
"NIFTY PRIVATE BANK","28 Dec 2020","16862.15","17057.8","16855.25","17023.55"
"NIFTY PRIVATE BANK","24 Dec 2020","16620.4","16858.4","16581.35","16777.80"
"NIFTY PRIVATE BANK","23 Dec 2020","16333.95","16550.05","16265.8","16515.20"
"NIFTY PRIVATE BANK","22 Dec 2020","16348.45","16408","15990.45","16358.45"
"NIFTY PRIVATE BANK","21 Dec 2020","16906.95","16914.45","16119.1","16265.15"
"NIFTY PRIVATE BANK","18 Dec 2020","17088.5","17095.35","16794.5","16961.70"
"NIFTY PRIVATE BANK","17 Dec 2020","17040.6","17141.75","16964.85","17087.90"
"NIFTY PRIVATE BANK","16 Dec 2020","17110.8","17117.95","16939.5","16999.60"
"NIFTY PRIVATE BANK","15 Dec 2020","17023.5","17023.95","16777.45","16982.10"
"NIFTY PRIVATE BANK","14 Dec 2020","16978.4","17043.85","16927.05","16986.80"
"NIFTY PRIVATE BANK","11 Dec 2020","16884.15","17012.6","16741.25","16907.20"
"NIFTY PRIVATE BANK","10 Dec 2020","16875.7","16928.6","16689.85","16854.00"
"NIFTY PRIVATE BANK","09 Dec 2020","16737.1","17008.15","16728.3","16962.00"
"NIFTY PRIVATE BANK","08 Dec 2020","16770.6","16780.9","16603.05","16685.70"
"NIFTY PRIVATE BANK","07 Dec 2020","16661.35","16808.95","16603.5","16722.90"
"NIFTY PRIVATE BANK","04 Dec 2020","16397.55","16711.65","16346.95","16648.10"
"NIFTY PRIVATE BANK","03 Dec 2020","16537.05","16549.35","16283.05","16321.60"
"NIFTY PRIVATE BANK","02 Dec 2020","16640.5","16645.75","16227.75","16402.55"
"NIFTY PRIVATE BANK","01 Dec 2020","16615.05","16648.4","16414.95","16597.25"
"NIFTY PRIVATE BANK","27 Nov 2020","16440.75","16515.45","16329.3","16473.10"
"NIFTY PRIVATE BANK","26 Nov 2020","16331.55","16433.6","16060.55","16390.40"
"NIFTY PRIVATE BANK","25 Nov 2020","16709.1","16793.85","16198.05","16232.90"
"NIFTY PRIVATE BANK","24 Nov 2020","16298.45","16592.35","16263","16542.95"
"NIFTY PRIVATE BANK","23 Nov 2020","16353.4","16391.6","16063.2","16166.85"
"NIFTY PRIVATE BANK","20 Nov 2020","16086.1","16312.25","15872.85","16216.45"
"NIFTY PRIVATE BANK","19 Nov 2020","16270.7","16449","16027.9","16081.05"
"NIFTY PRIVATE BANK","18 Nov 2020","16159.8","16532.15","16132.2","16513.20"
"NIFTY PRIVATE BANK","17 Nov 2020","16027.2","16225.55","15957.85","16195.80"
"NIFTY PRIVATE BANK","14 Nov 2020","15964.15","16010.15","15827.7","15920.55"
"NIFTY PRIVATE BANK","13 Nov 2020","15627.3","15885.5","15407.75","15846.50"
"NIFTY PRIVATE BANK","12 Nov 2020","15908.9","15922.75","15596.55","15727.85"
"NIFTY PRIVATE BANK","11 Nov 2020","16007.1","16126.25","15660.35","16018.75"
"NIFTY PRIVATE BANK","10 Nov 2020","15639.65","16071.8","15554.85","15946.85"
"NIFTY PRIVATE BANK","09 Nov 2020","15037.6","15398.8","15027.7","15371.20"
"NIFTY PRIVATE BANK","06 Nov 2020","14550.95","14915.75","14467.3","14882.70"
"NIFTY PRIVATE BANK","05 Nov 2020","14486.45","14597.45","14377.55","14574.35"
"NIFTY PRIVATE BANK","04 Nov 2020","14168.75","14361.5","13951.7","14303.60"
"NIFTY PRIVATE BANK","03 Nov 2020","13932.5","14286.2","13922.7","14246.20"
"NIFTY PRIVATE BANK","02 Nov 2020","13515.7","13965.15","13398.95","13820.25"
"NIFTY PRIVATE BANK","30 Oct 2020","13373.55","13470.45","13102.9","13258.00"
"NIFTY PRIVATE BANK","29 Oct 2020","13357","13504.85","13226.55","13378.65"
"NIFTY PRIVATE BANK","28 Oct 2020","13736.3","13772.85","13363.4","13454.70"
"NIFTY PRIVATE BANK","27 Oct 2020","13456.1","13777.85","13250.45","13755.95"
"NIFTY PRIVATE BANK","26 Oct 2020","13576.45","13604.8","13226.5","13338.80"
"NIFTY PRIVATE BANK","23 Oct 2020","13641.2","13685.55","13466.25","13529.85"
"NIFTY PRIVATE BANK","22 Oct 2020","13524","13660.1","13407.95","13534.60"
"NIFTY PRIVATE BANK","21 Oct 2020","13530.8","13752.2","13338.4","13630.60"
"NIFTY PRIVATE BANK","20 Oct 2020","13358.2","13505.85","13302.95","13461.55"
"NIFTY PRIVATE BANK","19 Oct 2020","13232.25","13469.95","13148.65","13434.35"
"NIFTY PRIVATE BANK","16 Oct 2020","12842.75","13083.3","12816.3","13023.20"
"NIFTY PRIVATE BANK","15 Oct 2020","13218.4","13316.75","12701.5","12761.00"
"NIFTY PRIVATE BANK","14 Oct 2020","12923.45","13246.3","12807.7","13198.70"
"NIFTY PRIVATE BANK","13 Oct 2020","13094.95","13149.1","12968.95","13006.55"
"NIFTY PRIVATE BANK","12 Oct 2020","13273.5","13382.9","13041.2","13131.60"
"NIFTY PRIVATE BANK","09 Oct 2020","12942.1","13240.65","12849.55","13211.20"
"NIFTY PRIVATE BANK","08 Oct 2020","12857.75","13012.05","12801.85","12876.10"
"NIFTY PRIVATE BANK","07 Oct 2020","12665.75","12786","12531.45","12753.30"
"NIFTY PRIVATE BANK","06 Oct 2020","12569","12706.45","12486.05","12683.55"
"NIFTY PRIVATE BANK","05 Oct 2020","12357.25","12626.95","12327.95","12399.75"
"NIFTY PRIVATE BANK","01 Oct 2020","11955.9","12329.7","11939.25","12302.20"
"NIFTY PRIVATE BANK","30 Sep 2020","11797.25","11870.35","11643.6","11816.65"
"NIFTY PRIVATE BANK","29 Sep 2020","12008.15","12029.85","11733.2","11799.35"
"NIFTY PRIVATE BANK","28 Sep 2020","11638.95","11977.5","11585.4","11951.10"
"NIFTY PRIVATE BANK","25 Sep 2020","11403.4","11586.75","11230","11540.95"
"NIFTY PRIVATE BANK","24 Sep 2020","11504.3","11537.45","11219","11247.30"
"NIFTY PRIVATE BANK","23 Sep 2020","11752.6","11761.65","11456.9","11658.85"
"NIFTY PRIVATE BANK","22 Sep 2020","11837.2","11852.45","11540.25","11634.40"
"NIFTY PRIVATE BANK","21 Sep 2020","12173.6","12230.05","11743.95","11797.30"
"NIFTY PRIVATE BANK","18 Sep 2020","12426.25","12439.2","12067.3","12207.95"
"NIFTY PRIVATE BANK","17 Sep 2020","12357.5","12457.4","12322.45","12354.65"
"NIFTY PRIVATE BANK","16 Sep 2020","12449","12537.4","12289.55","12485.25"
"NIFTY PRIVATE BANK","15 Sep 2020","12256.5","12465.7","12174.55","12431.90"
"NIFTY PRIVATE BANK","14 Sep 2020","12480.5","12540.25","12163.05","12205.50"
"NIFTY PRIVATE BANK","11 Sep 2020","12409.65","12495.4","12242.45","12372.40"
"NIFTY PRIVATE BANK","10 Sep 2020","12378.95","12500.95","12251","12392.20"
"NIFTY PRIVATE BANK","09 Sep 2020","12354.6","12400.25","12169.85","12271.00"
"NIFTY PRIVATE BANK","08 Sep 2020","12622.35","12674.45","12439.2","12495.20"
"NIFTY PRIVATE BANK","07 Sep 2020","12681.05","12709.85","12484.2","12608.15"
"NIFTY PRIVATE BANK","04 Sep 2020","12697.15","12884.45","12576.15","12671.40"
"NIFTY PRIVATE BANK","03 Sep 2020","13191.05","13226.05","12903.15","12946.00"
"NIFTY PRIVATE BANK","02 Sep 2020","13027.45","13155.15","12885.05","13126.95"
"NIFTY PRIVATE BANK","01 Sep 2020","13132.25","13311.05","12879.7","13045.60"
"NIFTY PRIVATE BANK","31 Aug 2020","13792.95","13901.95","12839.5","13052.25"
"NIFTY PRIVATE BANK","28 Aug 2020","12947.35","13575.6","12922.15","13501.90"
"NIFTY PRIVATE BANK","27 Aug 2020","12878.95","13009.75","12853.45","12936.85"
"NIFTY PRIVATE BANK","26 Aug 2020","12652.8","12844.55","12605.85","12818.50"
"NIFTY PRIVATE BANK","25 Aug 2020","12557.45","12655.7","12491.2","12596.30"
"NIFTY PRIVATE BANK","24 Aug 2020","12262","12527.1","12249.4","12484.50"
"NIFTY PRIVATE BANK","21 Aug 2020","12122.55","12210.95","12106.2","12185.80"
"NIFTY PRIVATE BANK","20 Aug 2020","12037.9","12085","11973.05","12032.50"
"NIFTY PRIVATE BANK","19 Aug 2020","12217.3","12258.2","12155.9","12192.15"
"NIFTY PRIVATE BANK","18 Aug 2020","11885.2","12172.45","11847.5","12143.55"
"NIFTY PRIVATE BANK","17 Aug 2020","11954.65","11956.05","11709.35","11882.25"
"NIFTY PRIVATE BANK","14 Aug 2020","12176.3","12176.3","11706.5","11831.95"
"NIFTY PRIVATE BANK","13 Aug 2020","12189.05","12217.25","12062.55","12090.45"
"NIFTY PRIVATE BANK","12 Aug 2020","12103.2","12167.1","12016.95","12124.45"
"NIFTY PRIVATE BANK","11 Aug 2020","12059.25","12195.95","12050.4","12169.90"
